89000.000	49281097746434049966080.000	4976920501412270440448.000	49278232405297984438272.000	4976631129306214432768.000
90000.000	49834817946215270842368.000	5033156898541442957312.000	49831920410234948943872.000	5032864256693651898368.000
91000.000	50388538145996483330048.000	5089393295670615474176.000	50385608415171913449472.000	5089097384081089363968.000
92000.000	50942258345777695817728.000	5145629692799786942464.000	50939296420108877955072.000	5145330511468526829568.000
93000.000	51495978545558908305408.000	5201866089928959459328.000	51492984425045842460672.000	5201563638855964295168.000
94000.000	52049698745340120793088.000	5258102487058131976192.000	52046672429982815354880.000	5257796766243401760768.000
95000.000	52603418945121341669376.000	5314338884187304493056.000	52600360434919779860480.000	5314029893630839226368.000
96000.000	53157139144902545768448.000	5370575281316477009920.000	53154048439856744366080.000	5370263021018276691968.000
97000.000	53710859344683766644736.000	5426811678445649526784.000	53707736444793708871680.000	5426496148405714157568.000
98000.000	54264579544464979132416.000	5483048075574820995072.000	54261424449730681765888.000	5482729275793151623168.000
99000.000	54818299744246200008704.000	5539284472703994560512.000	54815112454667646271488.000	5538962403180590137344.000
100000.000	55372019944027404107776.000	5595520869833167077376.000	55368800459604610777088.000	5595195530568027602944.000
101000.000	55925740143808616595456.000	5651757266962339594240.000	55922488464541575282688.000	5651428657955465068544.000
102000.000	56479460343589837471744.000	5707993664091512111104.000	56476176469478539788288.000	5707661785342903582720.000
103000.000	57033180543371049959424.000	5764230061220684627968.000	57029864474415512682496.000	5763894912730341048320.000
104000.000	57586900743152262447104.000	5820466458349857144832.000	57583552479352468799488.000	5820128040117778513920.000
105000.000	58140620942933474934784.000	5876702855479028613120.000	58137240484289441693696.000	5876361167505215979520.000
106000.000	58694341142714695811072.000	5932939252608201129984.000	58690928489226406199296.000	5932594294892653445120.000
107000.000	59248061342495908298752.000	5989175649737373646848.000	59244616494163379093504.000	5988827422280090910720.000
108000.000	59801781542277112397824.000	6045412046866546163712.000	59798304499100335210496.000	6045060549667528376320.000
109000.000	60355501742058333274112.000	6101648443995718680576.000	60351992504037308104704.000	6101293677054965841920.000
110000.000	60909221941839545761792.000	6157884841124891197440.000	60905680508974272610304.000	6157526804442403307520.000
111000.000	61462942141620766638080.000	6214121238254063714304.000	61459368513911245504512.000	6213759931829841821696.000
112000.000	62016662341401979125760.000	6270357635383236231168.000	62013056518848210010112.000	6269993059217279287296.000
113000.000	62570382541183191613440.000	6326594032512408748032.000	62566744523785166127104.000	6326226186604716752896.000
114000.000	63124102740964404101120.000	6382830429641581264896.000	63120432528722139021312.000	6382459313992154218496.000
115000.000	63677822940745624977408.000	6439066826770753781760.000	63674120533659103526912.000	6438692441379591684096.000
116000.000	64231543140526837465088.000	6495303223899926298624.000	64227808538596076421120.000	6494925568767030198272.000
117000.000	64785263340308041564160.000	6551539621029097766912.000	64781496543533032538112.000	6551158696154467663872.000
118000.000	65338983540089262440448.000	6607776018158270283776.000	65335184548470005432320.000	6607391823541905129472.000
119000.000	65892703739870474928128.000	6664012415287442800640.000	65888872553406969937920.000	6663624950929342595072.000
120000.000	66446423939651695804416.000	6720248812416615317504.000	66442560558343942832128.000	6719858078316780060672.000
121000.000	67000144139432899903488.000	6776485209545787834368.000	66996248563280898949120.000	6776091205704217526272.000
122000.000	67553864339214120779776.000	6832721606674960351232.000	67549936568217871843328.000	6832324333091654991872.000
123000.000	68107584538995333267456.000	6888958003804132868096.000	68103624573154836348928.000	6888557460479092457472.000
124000.000	68661304738776545755136.000	6945194400933305384960.000	68657312578091800854528.000	6944790587866530971648.000
125000.000	69215024938557758242816.000	7001430798062477901824.000	69211000583028765360128.000	7001023715253968437248.000
126000.000	69768745138338970730496.000	7057667195191650418688.000	69764688587965729865728.000	7057256842641405902848.000
127000.000	70322465338120191606784.000	7113903592320822935552.000	70318376592902702759936.000	7113489970028843368448.000
128000.000	70876185537901404094464.000	7170139989449995452416.000	70872064597839667265536.000	7169723097416280834048.000
129000.000	71429905737682616582144.000	7226376386579167969280.000	71425752602776631771136.000	7225956224803719348224.000
130000.000	71983625937463829069824.000	7282612783708339437568.000	71979440607713596276736.000	7282189352191156813824.000
131000.000	72537346137245041557504.000	7338849180837511954432.000	72533128612650569170944.000	7338422479578594279424.000
132000.000	73091066337026262433792.000	7395085577966684471296.000	73086816617587533676544.000	7394655606966031745024.000
133000.000	73644786536807466532864.000	7451321975095856988160.000	73640504622524489793536.000	7450888734353469210624.000
134000.000	74198506736588687409152.000	7507558372225029505024.000	74194192627461462687744.000	7507121861740906676224.000
135000.000	74752226936369899896832.000	7563794769354202021888.000	74747880632398427193344.000	7563354989128344141824.000
136000.000	75305947136151120773120.000	7620031166483374538752.000	75301568637335400087552.000	7619588116515782656000.000
137000.000	75859667335932316483584.000	7676267563612547055616.000	75855256642272356204544.000	7675821243903220121600.000
138000.000	76413387535713554137088.000	7732503960741719572480.000	76408944647209329098752.000	7732054371290657587200.000
139000.000	76967107735494758236160.000	7788740357870892089344.000	76962632652146301992960.000	7788287498678095052800.000
140000.000	77520827935275962335232.000	7844976755000064606208.000	77516320657083258109952.000	7844520626065532518400.000
141000.000	78074548135057183211520.000	7901213152129237123072.000	78070008662020231004160.000	7900753753452969984000.000
142000.000	78628268334838404087808.000	7957449549258409639936.000	78623696666957187121152.000	7956986880840407449600.000
143000.000	79181988534619608186880.000	8013685946387581108224.000	79177384671894143238144.000	8013220008227845963776.000
144000.000	79735708734400829063168.000	8069922343516753625088.000	79731072676831132909568.000	8069453135615283429376.000
145000.000	80289428934182049939456.000	8126158740645926141952.000	80284760681768105803776.000	8125686263002720894976.000
146000.000	80843149133963270815744.000	8182395137775098658816.000	80838448686705078697984.000	8181919390390158360576.000
147000.000	81396869333744508469248.000	8238631534904271175680.000	81392136691642051592192.000	8238152517777595826176.000
148000.000	81950589533525712568320.000	8294867932033443692544.000	81945824696579024486400.000	8294385645165033291776.000
149000.000	82504309733306933444608.000	8351104329162616209408.000	82499512701515997380608.000	8350618772552471805952.000
150000.000	83058029933088154320896.000	8407340726291788726272.000	83053200706452970274816.000	8406851899939909271552.000
151000.000	83611750132869375197184.000	8463577123420961243136.000	83606888711389943169024.000	8463085027327346737152.000
152000.000	84165470332650612850688.000	8519813520550133760000.000	84160576716326932840448.000	8519318154714784202752.000
153000.000	84719190532431833726976.000	8576049917679306276864.000	84714264721263905734656.000	8575551282102221668352.000
154000.000	85272910732213054603264.000	8632286314808478793728.000	85267952726200878628864.000	8631784409489659133952.000
155000.000	85826630931994275479552.000	8688522711937650262016.000	85821640731137851523072.000	8688017536877096599552.000
156000.000	86380351131775513133056.000	8744759109066822778880.000	86375328736074824417280.000	8744250664264535113728.000
157000.000	86934071331556734009344.000	8800995506195995295744.000	86929016741011814088704.000	8800483791651972579328.000
158000.000	87487791531337954885632.000	8857231903325167812608.000	87482704745948786982912.000	8856716919039410044928.000
159000.000	88041511731119158984704.000	8913468300454340329472.000	88036392750885743099904.000	8912950046426847510528.000
160000.000	88595231930900379860992.000	8969704697583512846336.000	88590080755822715994112.000	8969183173814284976128.000
161000.000	89148952130681617514496.000	9025941094712686411776.000	89143768760759705665536.000	9025416301201723490304.000
162000.000	89702672330462838390784.000	9082177491841857880064.000	89697456765696678559744.000	9081649428589160955904.000
163000.000	90256392530244059267072.000	9138413888971030396928.000	90251144770633651453952.000	9137882555976598421504.000
164000.000	90810112730025280143360.000	9194650286100202913792.000	90804832775570624348160.000	9194115683364035887104.000
165000.000	91363832929806517796864.000	9250886683229375430656.000	91358520780507597242368.000	9250348810751473352704.000
166000.000	91917553129587738673152.000	9307123080358547947520.000	91912208785444586913792.000	9306581938138910818304.000
167000.000	92471273329368959549440.000	9363359477487720464384.000	92465896790381559808000.000	9362815065526348283904.000
168000.000	93024993529150180425728.000	9419595874616891932672.000	93019584795318532702208.000	9419048192913785749504.000
169000.000	93578713728931384524800.000	9475832271746065498112.000	93573272800255488819200.000	9475281320301224263680.000
170000.000	94132433928712622178304.000	9532068668875238014976.000	94126960805192478490624.000	9531514447688661729280.000
171000.000	94686154128493843054592.000	9588305066004410531840.000	94680648810129451384832.000	9587747575076099194880.000
172000.000	95239874328275063930880.000	9644541463133583048704.000	95234336815066424279040.000	9643980702463536660480.000
173000.000	95793594528056284807168.000	9700777860262755565568.000	95788024820003397173248.000	9700213829850974126080.000
174000.000	96347314727837505683456.000	9757014257391928082432.000	96341712824940386844672.000	9756446957238411591680.000
175000.000	96901034927618743336960.000	9813250654521100599296.000	96895400829877359738880.000	9812680084625849057280.000
176000.000	97454755127399964213248.000	9869487051650273116160.000	97449088834814332633088.000	9868913212013286522880.000
177000.000	98008475327181185089536.000	9925723448779445633024.000	98002776839751305527296.000	9925146339400726085632.000
178000.000	98562195526962405965824.000	9981959845908616052736.000	98556464844688278421504.000	9981379466788163551232.000
179000.000	99115915726743643619328.000	10038196243037788569600.000	99110152849625268092928.000	10037612594175601016832.000
180000.000	99669635926524847718400.000	10094432640166961086464.000	99663840854562224209920.000	10093845721563038482432.000
181000.000	100223356126306068594688.000	10150669037296133603328.000	100217528859499197104128.000	10150078848950475948032.000
182000.000	100777076326087289470976.000	10206905434425306120192.000	100771216864436169998336.000	10206311976337913413632.000
183000.000	101330796525868510347264.000	10263141831554478637056.000	101324904869373159669760.000	10262545103725350879232.000
184000.000	101884516725649748000768.000	10319378228683651153920.000	101878592874310132563968.000	10318778231112788344832.000
185000.000	102438236925430968877056.000	10375614625812823670784.000	102432280879247105458176.000	10375011358500225810432.000
186000.000	102991957125212189753344.000	10431851022941996187648.000	102985968884184078352384.000	10431244485887663276032.000
187000.000	103545677324993410629632.000	10488087420071168704512.000	103539656889121051246592.000	10487477613275100741632.000
188000.000	104099397524774631505920.000	10544323817200341221376.000	104093344894058040918016.000	10543710740662538207232.000
189000.000	104653117724555869159424.000	10600560214329513738240.000	104647032898995013812224.000	10599943868049975672832.000
190000.000	105206837924337073258496.000	10656796611458684157952.000	105200720903931969929216.000	10656176995437413138432.000
191000.000	105760558124118294134784.000	10713033008587856674816.000	105754408908868942823424.000	10712410122824850604032.000
