4500000.00000000000000000000	145356.052789954323088750243186950684	111553949808.596038818359375000000000000000		4500000.00000000000000000000	145356.052768034831387922167778015137	111553949816.020782470703125000000000000000		4500000.00000000000000000000	145356.052766807377338409423828125000	111553949816.436660766601562500000000000000	
4600000.00000000000000000000	151516.699954574985895305871963500977	109467177463.495483398437500000000000000000		4600000.00000000000000000000	151516.699930527567630633711814880371	109467177471.641006469726562500000000000000		4600000.00000000000000000000	151516.699929170194081962108612060547	109467177472.100860595703125000000000000000	
4700000.00000000000000000000	157780.522435417602537199854850769043	107345456939.926696777343750000000000000000		4700000.00000000000000000000	157780.522409111377783119678497314453	107345456948.837341308593750000000000000000		4700000.00000000000000000000	157780.522407615906558930873870849609	107345456949.343963623046875000000000000000	
4800000.00000000000000000000	164145.520441917644347995519638061523	105189465619.264465332031250000000000000000		4800000.00000000000000000000	164145.520413219113834202289581298828	105189465628.985443115234375000000000000000		4800000.00000000000000000000	164145.520411577221238985657691955566	105189465629.541671752929687500000000000000	
4900000.00000000000000000000	170609.661882648797472938895225524902	102999891824.030426025390625000000000000000		4900000.00000000000000000000	170609.661851422104518860578536987305	102999891834.607757568359375000000000000000		4900000.00000000000000000000	170609.661849625263130292296409606934	102999891835.216461181640625000000000000000	
5000000.00000000000000000000	177170.883014111925149336457252502441	100777434598.131210327148437500000000000000		5000000.00000000000000000000	177170.882980219059390947222709655762	100777434609.611663818359375000000000000000		5000000.00000000000000000000	177170.882978258683579042553901672363	100777434610.275772094726562500000000000000	
5100000.00000000000000000000	183827.089099628967233002185821533203	98522803483.673889160156250000000000000000		5100000.00000000000000000000	183827.089062930055661126971244812012	98522803496.104827880859375000000000000000		5100000.00000000000000000000	183827.089060797356069087982177734375	98522803496.827316284179687500000000000000	
5200000.00000000000000000000	190576.155078131472691893577575683594	96236718294.429763793945312500000000000000		5200000.00000000000000000000	190576.155038485099794343113899230957	96236718307.859085083007812500000000000000		5200000.00000000000000000000	190576.155036171199753880500793457031	96236718308.642929077148437500000000000000	
5300000.00000000000000000000	197415.926242630230262875556945800781	93919908886.018997192382812500000000000000		5300000.00000000000000000000	197415.926199893641751259565353393555	93919908900.495056152343750000000000000000		5300000.00000000000000000000	197415.926197389635490253567695617676	93919908901.343292236328125000000000000000	
5400000.00000000000000000000	204344.218928149115527048707008361816	91573114922.889389038085937500000000000000		5400000.00000000000000000000	204344.218882178567582741379737854004	91573114938.460876464843750000000000000000		5400000.00000000000000000000	204344.218879475462017580866813659668	91573114939.376541137695312500000000000000	
5500000.00000000000000000000	211358.821208903798833489418029785156	89197085642.163742065429687500000000000000		5500000.00000000000000000000	211358.821159554820042103528976440430	89197085658.879577636718750000000000000000		5500000.00000000000000000000	211358.821156643563881516456604003906	89197085659.865753173828125000000000000000	
5600000.00000000000000000000	218457.493604502407833933830261230469	86792579614.431167602539062500000000000000		5600000.00000000000000000000	218457.493551630206638947129249572754	86792579632.340408325195312500000000000000		5600000.00000000000000000000	218457.493548501748591661453247070312	86792579633.400161743164062500000000000000	
5700000.00000000000000000000	225637.969794943026499822735786437988	84360364501.558822631835937500000000000000		5700000.00000000000000000000	225637.969738402753137052059173583984	84360364520.710540771484375000000000000000		5700000.00000000000000000000	225637.969735048041911795735359191895	84360364521.846939086914062500000000000000	
5800000.00000000000000000000	232897.957344179245410487055778503418	81901216811.601257324218750000000000000000		5800000.00000000000000000000	232897.957283826399361714720726013184	81901216832.044387817382812500000000000000		5800000.00000000000000000000	232897.957280236325459554791450500488	81901216833.260513305664062500000000000000	
5900000.00000000000000000000	240235.138432023173663765192031860352	79415921650.885726928710937500000000000000		5900000.00000000000000000000	240235.138367713894695043563842773438	79415921672.669006347656250000000000000000		5900000.00000000000000000000	240235.138363879465032368898391723633	79415921673.967895507812500000000000000000	
6000000.00000000000000000000	247647.170594151859404519200325012207	76905272473.352691650390625000000000000000		6000000.00000000000000000000	247647.170525743305915966629981994629	76905272496.524505615234375000000000000000		6000000.00000000000000000000	247647.170521655614720657467842102051	76905272497.909179687500000000000000000000	
6100000.00000000000000000000	255131.687469981086906045675277709961	74370070827.231384277343750000000000000000		6100000.00000000000000000000	255131.687397331872489303350448608398	74370070851.839614868164062500000000000000		6100000.00000000000000000000	255131.687392982013989239931106567383	74370070853.313095092773437500000000000000	
6200000.00000000000000000000	262686.299558167636860162019729614258	71811126099.131423950195312500000000000000		6200000.00000000000000000000	262686.299481138179544359445571899414	71811126125.223358154296875000000000000000		6200000.00000000000000000000	262686.299476517422590404748916625977	71811126126.788589477539062500000000000000	
6300000.00000000000000000000	270308.594979498710017651319503784180	69229255255.632186889648437500000000000000		6300000.00000000000000000000	270308.594897951639723032712936401367	69229255283.254364013671875000000000000000		6300000.00000000000000000000	270308.594893051311373710632324218750	69229255284.914260864257812500000000000000	
6400000.00000000000000000000	277996.140246925235260277986526489258	66625282582.452468872070312500000000000000		6400000.00000000000000000000	277996.140160725743044167757034301758	66625282611.650527954101562500000000000000		6400000.00000000000000000000	277996.140155537461396306753158569336	66625282613.407981872558593750000000000000	
6500000.00000000000000000000	285746.481042492610868066549301147461	64000039421.283622741699218750000000000000		6500000.00000000000000000000	285746.480951508972793817520141601562	64000039452.102188110351562500000000000000		6500000.00000000000000000000	285746.480946024355944246053695678711	64000039453.959991455078125000000000000000	
6600000.00000000000000000000	293557.143000921467319130897521972656	61354363904.370300292968750000000000000000		6600000.00000000000000000000	293557.142905025393702089786529541016	61354363936.852844238281250000000000000000		6600000.00000000000000000000	293557.142899236467201262712478637695	61354363938.813735961914062500000000000000	
6700000.00000000000000000000	301425.632499587896745651960372924805	58689100686.923515319824218750000000000000		6700000.00000000000000000000	301425.632398654939606785774230957031	58689100721.112182617187500000000000000000		6700000.00000000000000000000	301425.632392553845420479774475097656	58689100723.178810119628906250000000000000	
6800000.00000000000000000000	309349.437454650760628283023834228516	56005100677.451431274414062500000000000000		6800000.00000000000000000000	309349.437348560837563127279281616211	56005100713.386917114257812500000000000000		6800000.00000000000000000000	309349.437342139950487762689590454102	56005100715.561843872070312500000000000000	
6900000.00000000000000000000	317326.028123072406742721796035766602	53303220766.094032287597656250000000000000		6900000.00000000000000000000	317326.028011710091959685087203979492	53303220803.815414428710937500000000000000		6900000.00000000000000000000	317326.028004962194245308637619018555	53303220806.101097106933593750000000000000	
7000000.00000000000000000000	325352.857910276099573820829391479492	50584323551.048370361328125000000000000000		7000000.00000000000000000000	325352.857793531205970793962478637695	50584323590.592971801757812500000000000000		7000000.00000000000000000000	325352.857786449370905756950378417969	50584323592.991760253906250000000000000000	
7100000.00000000000000000000	333427.364183182828128337860107421875	47849277063.171760559082031250000000000000		7100000.00000000000000000000	333427.364060950814746320247650146484	47849277104.574989318847656250000000000000		7100000.00000000000000000000	333427.364053528464864939451217651367	47849277107.089118957519531250000000000000	
7200000.00000000000000000000	341546.969088367477525025606155395508	45098954488.850875854492187500000000000000		7200000.00000000000000000000	341546.968960549915209412574768066406	45098954532.146072387695312500000000000000		7200000.00000000000000000000	341546.968952780822291970252990722656	45098954534.777648925781250000000000000000	
7300000.00000000000000000000	349709.080375073419418185949325561523	42334233891.225173950195312500000000000000		7300000.00000000000000000000	349709.080241578456480056047439575195	42334233936.443458557128906250000000000000		7300000.00000000000000000000	349709.080233456857968121767044067383	42334233939.194450378417968750000000000000	
7400000.00000000000000000000	357911.092222822655458003282546997070	39555997929.853706359863281250000000000000		7400000.00000000000000000000	357911.092083565483335405588150024414	39555997977.023803710937500000000000000000		7400000.00000000000000000000	357911.092075086024124175310134887695	39555997979.896041870117187500000000000000	
7500000.00000000000000000000	366150.386073357251007109880447387695	36765133578.914787292480468750000000000000		7500000.00000000000000000000	366150.385928260511718690395355224609	36765133628.062896728515625000000000000000		7500000.00000000000000000000	366150.385919418244156986474990844727	36765133631.058044433593750000000000000000	
7600000.00000000000000000000	374424.331466646341141313314437866211	33962531844.028553009033203125000000000000		7600000.00000000000000000000	374424.331315640592947602272033691406	33962531895.178180694580078125000000000000		7600000.00000000000000000000	374424.331306431035045534372329711914	33962531898.297729492187500000000000000000	
7700000.00000000000000000000	382730.286880692001432180404663085938	31149087477.792724609375000000000000000000		7700000.00000000000000000000	382730.286723716300912201404571533203	31149087530.964511871337890625000000000000		7700000.00000000000000000000	382730.286714135610964149236679077148	31149087534.209793090820312500000000000000	
7800000.00000000000000000000	391065.600574865762609988451004028320	28325698694.122497558593750000000000000000		7800000.00000000000000000000	391065.600411868130322545766830444336	28325698749.334075927734375000000000000000		7800000.00000000000000000000	391065.600401912815868854522705078125	28325698752.706222534179687500000000000000	
7900000.00000000000000000000	399427.611436506384052336215972900391	25493266881.485706329345703125000000000000		7900000.00000000000000000000	399427.611267444153781980276107788086	25493266938.751529693603515625000000000000		7900000.00000000000000000000	399427.611257111479062587022781372070	25493266942.251480102539062500000000000000	
8000000.00000000000000000000	407813.649830508918967097997665405273	22652696315.124824523925781250000000000000		8000000.00000000000000000000	407813.649655349203385412693023681641	22652696374.456020355224609375000000000000		8000000.00000000000000000000	407813.649644637072924524545669555664	22652696378.084514617919921875000000000000	
8100000.00000000000000000000	416221.038451633357908576726913452148	19804893868.357711791992187500000000000000		8100000.00000000000000000000	416221.038270353630650788545608520508	19804893929.761913299560546875000000000000		8100000.00000000000000000000	416221.038259260414633899927139282227	19804893933.519470214843750000000000000000	
8200000.00000000000000000000	424647.093179260962642729282379150391	16950768723.049247741699218750000000000000		8200000.00000000000000000000	424647.092991849465761333703994750977	16950768786.530441284179687500000000000000		8200000.00000000000000000000	424647.092980374349281191825866699219	16950768790.417352676391601562500000000000	
8300000.00000000000000000000	433089.123934325703885406255722045898	14091232079.346296310424804687500000000000		8300000.00000000000000000000	433089.123740781855303794145584106445	14091232144.904664993286132812500000000000		8300000.00000000000000000000	433089.123728924721945077180862426758	14091232148.920989990234375000000000000000	
8400000.00000000000000000000	441544.435538146586623042821884155273	11227196864.768692016601562500000000000000		8400000.00000000000000000000	441544.435338481562212109565734863281	11227196932.400459289550781250000000000000		8400000.00000000000000000000	441544.435326242819428443908691406250	11227196936.546012878417968750000000000000	
8500000.00000000000000000000	450010.328572887170594185590744018555	8359577442.749106407165527343750000000000		8500000.00000000000000000000	450010.328367124253418296575546264648	8359577512.446383476257324218750000000000		8500000.00000000000000000000	450010.328354505298193544149398803711	8359577516.720724105834960937500000000000	
8600000.00000000000000000000	458484.100243367371149361133575439453	5489289320.714857101440429687500000000000		8600000.00000000000000000000	458484.100031542475335299968719482422	5489289392.465490341186523437500000000000		8600000.00000000000000000000	458484.100018545403145253658294677734	5489289396.867915153503417968750000000000	
8700000.00000000000000000000	466963.045239952334668487310409545898	2617248857.804852962493896484375000000000		8700000.00000000000000000000	466963.045022114412859082221984863281	2617248931.592274188995361328125000000000		8700000.00000000000000000000	466963.045008742075879126787185668945	2617248936.121807098388671875000000000000	
8800000.00000000000000000000	475444.456602243124507367610931396484	-255627027.685002803802490234375000000000		8800000.00000000000000000000	475444.456378454517107456922531127930	-255626951.881924629211425781250000000000		8800000.00000000000000000000	475444.456364710582420229911804199219	-255626947.226541280746459960937500000000	
8900000.00000000000000000000	483925.626583293196745216846466064453	-3128421151.034557342529296875000000000000		8900000.00000000000000000000	483925.626353630155790597200393676758	-3128421073.241661071777343750000000000000		8900000.00000000000000000000	483925.626339519280008971691131591797	-3128421068.461977005004882812500000000000	
9000000.00000000000000000000	492403.847514074877835810184478759766	-6000216353.916841506958007812500000000000		9000000.00000000000000000000	492403.847278627974446862936019897461	-6000216274.164817810058593750000000000000		9000000.00000000000000000000	492403.847264155629090964794158935547	-6000216269.262681961059570312500000000000	
9100000.00000000000000000000	500876.412667920056264847517013549805	-8870095797.206703186035156250000000000000		9100000.00000000000000000000	500876.412426794646307826042175292969	-8870095715.531232833862304687500000000000		9100000.00000000000000000000	500876.412411967176012694835662841797	-8870095710.508800506591796875000000000000	
9200000.00000000000000000000	509340.617124658776447176933288574219	-11737143253.687166213989257812500000000000		9200000.00000000000000000000	509340.616877975349780172109603881836	-11737143170.129056930541992187500000000000		9200000.00000000000000000000	509340.616862800088711082935333251953	-11737143164.988803863525390625000000000000	
9300000.00000000000000000000	517793.758634179946966469287872314453	-14600443400.560062408447265625000000000000		9300000.00000000000000000000	517793.758382074593100696802139282227	-14600443315.165382385253906250000000000000		9300000.00000000000000000000	517793.758366559748537838459014892578	-14600443309.910104751586914062500000000000	
9400000.00000000000000000000	526233.138479138840921223163604736328	-17459082111.667549133300781250000000000000		9400000.00000000000000000000	526233.138221763423644006252288818359	-17459082024.487762451171875000000000000000		9400000.00000000000000000000	526233.138205918134190142154693603516	-17459082019.120594024658203125000000000000	
9500000.00000000000000000000	534656.062336535076610743999481201172	-20312146749.331245422363281250000000000000		9500000.00000000000000000000	534656.062074057874269783496856689453	-20312146660.423324584960937500000000000000		9500000.00000000000000000000	534656.062057892559096217155456542969	-20312146654.947734832763671875000000000000	
9600000.00000000000000000000	543059.841137887444347143173217773438	-23158726455.715759277343750000000000000000		9600000.00000000000000000000	543059.840870493324473500251770019531	-23158726365.142326354980468750000000000000		9600000.00000000000000000000	543059.840854019043035805225372314453	-23158726359.562137603759765625000000000000	
9700000.00000000000000000000	551441.791927729151211678981781005859	-25997912443.623668670654296875000000000000		9700000.00000000000000000000	551441.791655619861558079719543457031	-25997912351.453094482421875000000000000000		9700000.00000000000000000000	551441.791638849303126335144042968750	-25997912345.772483825683593750000000000000	
9800000.00000000000000000000	559799.238720151246525347232818603516	-28828798286.629047393798828125000000000000		9800000.00000000000000000000	559799.238443545997142791748046875000	-28828798192.935577392578125000000000000000		9800000.00000000000000000000	559799.238426492549479007720947265625	-28828798187.159084320068359375000000000000	
9900000.00000000000000000000	568129.513353119371458888053894042969	-31650480208.456966400146484375000000000000		9900000.00000000000000000000	568129.513072254951111972332000732422	-31650480113.320827484130859375000000000000		9900000.00000000000000000000	568129.513054932816885411739349365234	-31650480107.453353881835937500000000000000	
10000000.00000000000000000000	576429.956340291770175099372863769531	-34462057371.516548156738281250000000000000		10000000.00000000000000000000	576429.956055423012003302574157714844	-34462057275.024040222167968750000000000000		10000000.00000000000000000000	576429.956037847907282412052154541016	-34462057269.070877075195312500000000000000	
10100000.00000000000000000000	584697.917720066616311669349670410156	-37262632164.495483398437500000000000000000		10100000.00000000000000000000	584697.917431466630659997463226318359	-37262632066.739097595214843750000000000000		10100000.00000000000000000000	584697.917413655319251120090484619141	-37262632060.705902099609375000000000000000	
10200000.00000000000000000000	592930.757901587756350636482238769531	-40051310488.924209594726562500000000000000		10200000.00000000000000000000	592930.757609548047184944152832031250	-40051310390.002708435058593750000000000000		10200000.00000000000000000000	592930.757591518224216997623443603516	-40051310383.895538330078125000000000000000	
10300000.00000000000000000000	601125.848507437622174620628356933594	-42827202044.618240356445312500000000000000		10300000.00000000000000000000	601125.848212268552742898464202880859	-42827201944.636749267578125000000000000000		10300000.00000000000000000000	601125.848194039310328662395477294922	-42827201938.462043762207031250000000000000	
10400000.00000000000000000000	609280.573212750256061553955078125000	-45589420613.907539367675781250000000000000		10400000.00000000000000000000	609280.572914781165309250354766845703	-45589420512.977630615234375000000000000000		10400000.00000000000000000000	609280.572896372876130044460296630859	-45589420506.742225646972656250000000000000	
10500000.00000000000000000000	617392.328580474830232560634613037109	-48337084344.562202453613281250000000000000		10500000.00000000000000000000	617392.328280054382048547267913818359	-48337084242.801963806152343750000000000000		10500000.00000000000000000000	617392.328261488350108265876770019531	-48337084236.513107299804687500000000000000	
10600000.00000000000000000000	625458.524892524117603898048400878906	-51069316031.324134826660156250000000000000		10600000.00000000000000000000	625458.524590020417235791683197021484	-51069315928.858245849609375000000000000000		10600000.00000000000000000000	625458.524571319227106869220733642578	-51069315922.523597717285156250000000000000	
10700000.00000000000000000000	633476.586976541904732584953308105469	-53785243395.954811096191406250000000000000		10700000.00000000000000000000	633476.586672342731617391109466552734	-53785243292.914611816406250000000000000000		10700000.00000000000000000000	633476.586653530015610158443450927734	-53785243286.542221069335937500000000000000	
10800000.00000000000000000000	641443.955028025666251778602600097656	-56483999365.709793090820312500000000000000		10800000.00000000000000000000	641443.954722538474015891551971435547	-56483999262.233329772949218750000000000000		10800000.00000000000000000000	641443.954703639494255185127258300781	-56483999255.831672668457031250000000000000	
10900000.00000000000000000000	649358.085427542449906468391418457031	-59164722350.151023864746093750000000000000		10900000.00000000000000000000	649358.085121194832026958465576171875	-59164722246.383102416992187500000000000000		10900000.00000000000000000000	649358.085102235665544867515563964844	-59164722239.961074829101562500000000000000	
